order_id,customer_id,order_date,delivery_days,discount_pct,order_status
1378,945,7/4/2024,6,20,Delivered
1379,945,8/19/2024,5,5,Delivered
1380,946,8/11/2025,4,0,Delivered
1381,947,10/14/2024,2,0,Delivered
1382,948,4/19/2025,4,0,Delivered
1383,948,4/22/2025,6,5,Delivered
1384,949,1/13/2025,6,0,Delivered
1385,949,3/29/2025,4,0,Delivered
1386,950,10/17/2025,4,0,Delivered
1387,951,6/24/2025,6,0,Cancelled
1388,952,5/29/2025,3,0,Delivered
1389,953,8/1/2025,5,0,Delivered
1390,954,9/10/2024,5,5,Delivered
1391,954,9/23/2024,5,0,Delivered
1392,955,5/27/2025,4,0,Cancelled
1393,956,9/25/2025,7,15,Delivered
1394,957,3/13/2024,1,10,Returned
1395,958,10/8/2024,2,10,Delivered
1396,959,12/28/2024,1,15,Cancelled
1397,960,1/11/2024,1,15,Delivered
1398,961,7/30/2024,5,5,Delivered
1399,962,5/31/2024,3,5,Delivered
1400,963,1/6/2024,4,5,Delivered
1401,964,7/13/2024,6,0,Delivered
1402,964,7/22/2024,5,10,Delivered
1403,965,10/12/2024,8,5,Delivered
1404,966,4/11/2025,4,0,Delivered
1405,966,5/16/2025,7,0,Delivered
1406,967,4/24/2024,1,0,Delivered
1407,967,5/3/2024,5,0,Delivered
1408,968,9/30/2024,4,10,Delivered
1409,969,6/15/2024,2,5,Delivered
1410,970,4/7/2025,5,0,Delivered
1411,970,5/21/2025,6,5,Delivered
1412,971,4/15/2024,3,15,Delivered
1413,972,7/9/2025,2,5,Returned
1414,972,8/27/2025,8,5,Cancelled
1415,973,10/11/2024,2,5,Delivered
1416,974,6/14/2024,5,15,Delivered
1417,975,12/20/2024,1,0,Delivered
1418,975,1/1/2025,3,0,Returned
1419,976,3/9/2025,4,15,Delivered
1420,977,5/21/2024,3,15,Returned
1421,978,4/15/2025,2,0,Delivered
1422,978,4/23/2025,6,0,Delivered
1423,979,5/12/2024,4,5,Delivered
1424,979,6/27/2024,6,20,Delivered
1425,980,3/31/2024,6,20,Cancelled
1426,981,7/4/2024,6,0,Delivered
1427,981,7/30/2024,3,5,Delivered
1428,982,1/3/2025,4,5,Delivered
1429,982,1/22/2025,4,0,Returned
1430,982,2/15/2025,7,5,Delivered
1431,982,4/1/2025,1,10,Delivered
1432,983,5/9/2024,3,5,Delivered
1433,984,9/4/2024,7,0,Delivered
1434,985,8/26/2025,9,10,Delivered
1435,985,9/3/2025,5,0,Delivered
1436,986,8/1/2025,4,20,Delivered
1437,986,8/30/2025,1,0,Cancelled
1438,987,11/3/2025,4,0,Delivered
1439,987,11/10/2025,5,20,Delivered
1440,988,1/15/2025,5,10,Cancelled
1441,989,5/30/2024,5,5,Delivered
1442,990,3/11/2025,1,10,Delivered
1443,991,9/19/2025,2,0,Delivered
1444,992,4/14/2025,4,0,Delivered
1445,993,3/25/2025,7,0,Delivered
1446,993,5/3/2025,4,0,Delivered
1447,994,4/25/2025,4,0,Delivered
1448,994,6/5/2025,5,0,Delivered
1449,995,10/22/2024,5,0,Delivered
1450,996,5/25/2024,1,15,Delivered
1451,997,9/7/2024,3,15,Returned
1452,998,10/29/2024,6,0,Returned
1453,999,1/28/2024,4,0,Delivered
1454,999,3/30/2024,3,0,Delivered
1455,1000,3/14/2024,3,0,Delivered
1456,1001,9/19/2025,1,10,Delivered
1457,1002,4/21/2024,7,5,Delivered
1458,1002,4/30/2024,5,10,Delivered
1459,1003,12/31/2024,7,0,Delivered
1460,1004,10/31/2024,2,0,Delivered
1461,1004,11/4/2024,4,0,Delivered
1462,1005,4/17/2025,2,0,Delivered
1463,1006,4/3/2024,4,5,Delivered
1464,1007,6/16/2025,3,0,Delivered
1465,1008,10/22/2025,8,5,Delivered
1466,1008,11/1/2025,7,10,Delivered
1467,1008,11/14/2025,1,0,Cancelled
1468,1008,11/28/2025,6,0,Delivered
1469,1009,10/28/2025,3,0,Returned
1470,1010,7/14/2024,5,0,Delivered
1471,1010,8/28/2024,3,10,Cancelled
1472,1011,7/9/2025,6,10,Delivered
1473,1012,8/30/2024,7,20,Delivered
1474,1013,5/17/2024,5,15,Delivered
1475,1013,7/27/2024,7,5,Delivered
1476,1014,12/14/2024,3,0,Returned
1477,1015,6/28/2024,4,5,Delivered
1478,1016,5/20/2025,2,5,Delivered
1479,1016,7/21/2025,1,0,Delivered
1480,1017,7/24/2024,5,0,Delivered
1481,1017,9/8/2024,3,0,Delivered
1482,1018,7/26/2025,1,10,Returned
1483,1019,7/12/2024,4,0,Delivered
1484,1019,8/1/2024,5,0,Delivered
1485,1020,1/6/2024,4,5,Delivered
1486,1021,8/26/2024,3,0,Delivered
1487,1022,11/8/2024,3,0,Delivered
1488,1023,7/4/2025,2,0,Delivered
1489,1024,2/28/2024,2,5,Returned
1490,1024,3/26/2024,7,0,Delivered
1491,1024,7/18/2024,6,5,Delivered
1492,1024,9/29/2024,8,0,Delivered
1493,1025,3/18/2025,2,0,Returned
1494,1025,4/9/2025,6,0,Returned
1495,1026,8/26/2024,6,20,Cancelled
1496,1026,9/1/2024,8,0,Delivered
1497,1027,7/19/2024,1,0,Delivered
1498,1027,10/17/2024,2,0,Delivered
1499,1028,8/11/2025,1,10,Delivered
1500,1029,7/27/2025,6,0,Delivered
1501,1030,5/29/2025,7,5,Delivered
1502,1031,3/24/2025,2,0,Delivered
1503,1032,12/25/2024,7,5,Delivered
1504,1033,2/2/2024,4,0,Delivered
1505,1033,2/3/2024,5,5,Delivered
1506,1033,2/7/2024,3,0,Returned
1507,1034,4/18/2024,3,0,Delivered
1508,1034,5/28/2024,2,10,Delivered
1509,1035,8/24/2025,4,10,Delivered
1510,1036,3/22/2025,5,0,Delivered
1511,1037,3/15/2025,4,5,Delivered
1512,1038,8/31/2025,8,10,Delivered
1513,1039,4/2/2025,5,0,Delivered
1514,1040,9/8/2025,3,5,Returned
1515,1040,9/11/2025,1,10,Returned
1516,1040,9/26/2025,5,0,Cancelled
1517,1041,5/11/2025,4,15,Returned
1518,1041,8/8/2025,3,0,Returned
1519,1042,9/3/2024,4,0,Delivered
1520,1043,6/30/2025,4,0,Delivered
1521,1044,7/20/2025,3,20,Delivered
1522,1045,8/13/2025,2,5,Delivered
1523,1045,10/27/2025,6,10,Delivered
1524,1046,3/14/2025,8,0,Delivered
1525,1047,10/5/2024,1,10,Delivered
1526,1048,7/9/2025,4,10,Delivered
1527,1049,9/8/2025,6,15,Delivered
1528,1050,4/21/2024,4,5,Delivered
1529,1051,1/22/2025,4,10,Delivered
1530,1051,1/30/2025,6,10,Delivered
1531,1052,7/11/2024,3,20,Delivered
1532,1053,5/7/2025,4,5,Cancelled
1533,1053,6/11/2025,3,15,Cancelled
1534,1054,3/5/2025,3,5,Delivered
1535,1054,3/15/2025,5,0,Delivered
1536,1054,4/1/2025,4,0,Cancelled
1537,1055,2/12/2025,4,0,Delivered
1538,1056,12/2/2024,5,15,Delivered
1539,1057,7/30/2024,6,0,Delivered
1540,1057,8/13/2024,7,5,Returned
1541,1058,1/25/2024,5,20,Delivered
1542,1059,9/5/2025,7,5,Delivered
1543,1060,7/26/2024,6,0,Delivered
1544,1060,8/8/2024,1,10,Cancelled
1545,1060,8/14/2024,5,0,Delivered
1546,1061,1/12/2024,4,0,Returned
1547,1062,6/14/2025,3,0,Delivered
1548,1062,7/5/2025,2,0,Delivered
1549,1063,8/27/2025,7,20,Cancelled
1550,1064,10/17/2025,3,5,Delivered
1551,1064,11/6/2025,5,10,Delivered
1552,1065,10/18/2025,5,10,Delivered
1553,1066,6/16/2024,5,20,Delivered
1554,1067,5/10/2025,4,0,Returned
1555,1068,8/12/2025,2,15,Delivered
1556,1068,12/29/2025,7,0,Delivered
1557,1069,3/8/2025,6,0,Delivered
1558,1070,6/13/2024,5,10,Delivered
1559,1071,1/4/2025,3,20,Delivered
1560,1071,1/28/2025,8,0,Delivered
1561,1072,6/10/2025,7,0,Delivered
1562,1073,8/27/2024,5,15,Delivered
1563,1074,3/16/2024,3,10,Cancelled
1564,1075,3/20/2025,2,5,Delivered
1565,1075,7/3/2025,3,15,Delivered
1566,1076,10/17/2025,2,5,Delivered
1567,1076,10/22/2025,7,10,Returned
1568,1077,5/27/2025,3,5,Delivered
1569,1077,8/4/2025,3,5,Cancelled
1570,1077,8/29/2025,6,0,Delivered
1571,1078,9/26/2024,2,20,Returned
1572,1079,2/18/2025,3,5,Delivered
1573,1080,9/3/2024,7,0,Delivered
1574,1081,3/4/2024,5,0,Delivered
1575,1082,1/9/2024,8,10,Delivered
1576,1083,7/24/2025,8,0,Delivered
1577,1083,8/14/2025,4,5,Delivered
1578,1084,2/14/2025,2,5,Cancelled
1579,1084,2/19/2025,3,0,Cancelled
1580,1085,8/6/2024,2,5,Delivered
1581,1086,1/30/2024,3,10,Delivered
1582,1087,1/9/2024,3,0,Delivered
1583,1087,1/23/2024,3,0,Delivered
1584,1088,6/15/2025,1,10,Delivered
1585,1089,1/26/2025,1,0,Delivered
1586,1089,7/21/2025,5,0,Delivered
1587,1090,7/25/2025,3,5,Delivered
1588,1090,8/10/2025,5,5,Delivered
1589,1091,3/24/2025,4,20,Delivered
1590,1091,4/25/2025,2,15,Delivered
1591,1091,5/1/2025,5,0,Delivered
1592,1091,5/17/2025,2,0,Delivered
1593,1092,5/28/2024,7,20,Delivered
1594,1092,6/3/2024,9,0,Delivered
1595,1093,1/25/2025,3,5,Delivered
1596,1094,9/5/2024,3,0,Returned
1597,1095,6/9/2025,4,5,Delivered
1598,1096,4/7/2025,2,0,Delivered
1599,1097,1/17/2024,4,0,Delivered
1600,1098,1/18/2025,4,0,Delivered
1601,1099,7/11/2025,2,0,Returned
1602,1099,8/5/2025,5,0,Delivered
1603,1100,2/3/2025,4,10,Returned
1604,1101,1/19/2024,2,5,Delivered
1605,1102,7/28/2025,3,0,Returned
1606,1102,8/13/2025,3,10,Delivered
1607,1102,9/18/2025,2,0,Delivered
1608,1102,10/6/2025,5,0,Delivered
1609,1103,5/9/2025,3,20,Returned
1610,1104,2/26/2025,6,15,Returned
1611,1104,2/27/2025,3,0,Delivered
1612,1105,12/6/2024,3,0,Delivered
1613,1105,1/25/2025,3,0,Delivered
1614,1105,3/27/2025,4,10,Delivered
1615,1106,2/26/2025,3,0,Cancelled
1616,1107,9/5/2025,4,0,Delivered
1617,1108,5/2/2024,7,15,Delivered
1618,1109,3/11/2025,5,0,Delivered
1619,1110,2/14/2024,6,0,Cancelled
1620,1111,11/16/2024,5,10,Delivered
1621,1112,1/17/2025,4,0,Delivered
1622,1113,5/24/2024,5,20,Returned
1623,1114,11/26/2024,3,10,Delivered
1624,1115,1/1/2025,3,20,Delivered
1625,1115,2/3/2025,4,0,Returned
1626,1116,2/20/2024,5,0,Delivered
1627,1116,3/28/2024,4,15,Delivered
1628,1117,3/5/2024,1,10,Delivered
1629,1118,12/20/2024,1,5,Delivered
1630,1119,6/13/2024,4,0,Delivered
1631,1119,6/14/2024,1,0,Delivered
1632,1120,5/24/2024,5,15,Delivered
1633,1121,5/9/2024,3,15,Delivered
1634,1121,6/2/2024,4,5,Delivered
1635,1122,2/2/2025,5,5,Delivered
1636,1123,4/9/2025,4,0,Delivered
1637,1124,7/7/2024,3,5,Delivered
1638,1124,7/9/2024,3,15,Delivered
1639,1125,7/11/2024,5,5,Delivered
1640,1126,1/22/2025,2,0,Delivered
1641,1127,3/6/2025,2,15,Cancelled
1642,1128,10/11/2024,5,10,Delivered
1643,1129,8/25/2024,6,15,Delivered
1644,1129,9/28/2024,7,0,Delivered
1645,1130,7/15/2024,5,0,Cancelled
1646,1130,7/30/2024,5,5,Delivered
1647,1130,8/19/2024,6,0,Delivered
1648,1131,10/16/2024,3,10,Cancelled
1649,1132,5/19/2024,5,10,Delivered
1650,1133,6/19/2024,6,0,Delivered
1651,1133,11/15/2024,6,0,Delivered
1652,1134,6/9/2024,4,5,Delivered
1653,1135,7/20/2024,3,5,Delivered
1654,1135,8/24/2024,3,0,Delivered
1655,1136,5/5/2025,3,5,Delivered
1656,1137,7/11/2025,1,10,Delivered
1657,1138,8/9/2025,1,10,Delivered
1658,1138,8/20/2025,3,20,Delivered
1659,1139,5/18/2025,7,0,Delivered
1660,1139,6/10/2025,1,5,Delivered
1661,1140,1/6/2025,4,15,Delivered
1662,1141,4/12/2024,5,5,Delivered
1663,1141,5/29/2024,4,0,Returned
1664,1142,5/4/2024,3,0,Cancelled
1665,1143,11/8/2024,4,5,Delivered
1666,1144,4/2/2025,4,10,Cancelled
1667,1145,8/18/2024,5,15,Delivered
1668,1146,10/23/2025,6,0,Delivered
1669,1147,7/16/2024,2,5,Delivered
1670,1147,8/21/2024,9,5,Delivered
1671,1148,3/2/2025,3,5,Delivered
1672,1148,5/26/2025,3,0,Returned
1673,1149,7/28/2025,2,0,Delivered
1674,1150,9/5/2025,4,15,Delivered
1675,1151,6/21/2024,1,10,Cancelled
1676,1152,1/16/2025,7,5,Delivered
1677,1153,6/21/2024,1,10,Delivered
1678,1153,6/29/2024,2,20,Delivered
1679,1154,10/28/2025,3,0,Cancelled
1680,1155,4/1/2025,8,10,Delivered
1681,1156,12/15/2024,5,15,Delivered
1682,1157,9/28/2025,7,10,Delivered
1683,1157,10/17/2025,6,0,Delivered
1684,1157,11/28/2025,3,20,Delivered
1685,1158,5/9/2025,6,0,Cancelled
1686,1159,9/15/2025,8,15,Delivered
1687,1160,1/7/2024,8,10,Delivered
1688,1161,4/4/2024,3,0,Delivered
1689,1162,1/6/2024,4,5,Delivered
1690,1162,5/17/2024,3,5,Returned
1691,1163,10/16/2024,4,10,Cancelled
1692,1164,9/10/2025,1,5,Cancelled
1693,1165,5/25/2024,5,0,Delivered
1694,1166,2/28/2025,4,0,Returned
1695,1166,3/16/2025,1,10,Delivered
1696,1166,3/21/2025,1,0,Cancelled
1697,1167,9/3/2025,5,5,Delivered
1698,1168,4/3/2025,6,5,Delivered
1699,1169,7/22/2024,4,0,Delivered
1700,1170,8/2/2024,4,5,Delivered
1701,1171,1/9/2024,4,10,Delivered
1702,1172,9/15/2025,4,5,Delivered
1703,1172,10/25/2025,5,5,Returned
1704,1173,1/11/2025,6,5,Delivered
1705,1174,3/26/2025,4,5,Delivered
1706,1175,4/15/2024,4,0,Delivered
1707,1176,10/16/2025,3,0,Delivered
1708,1176,10/25/2025,5,0,Delivered
1709,1177,2/8/2025,3,15,Delivered
1710,1178,4/8/2024,2,0,Delivered
1711,1179,1/23/2025,1,20,Delivered
1712,1180,3/30/2025,4,0,Delivered
1713,1181,2/19/2025,6,10,Delivered
1714,1182,5/22/2025,5,10,Delivered
1715,1183,3/30/2025,3,0,Delivered
1716,1184,10/19/2024,3,15,Delivered
1717,1184,11/11/2024,3,5,Delivered
1718,1185,6/19/2025,2,0,Cancelled
1719,1186,7/13/2024,2,0,Delivered
1720,1186,7/27/2024,6,20,Returned
1721,1187,6/2/2024,6,5,Delivered
1722,1188,5/31/2025,5,0,Delivered
1723,1189,1/31/2025,6,0,Delivered
1724,1190,11/15/2024,1,10,Delivered
1725,1191,3/16/2024,3,5,Cancelled
1726,1192,8/22/2025,5,10,Returned
1727,1193,9/28/2024,3,0,Delivered
1728,1194,8/12/2024,1,0,Delivered
1729,1195,6/13/2025,2,15,Delivered
1730,1196,4/23/2024,6,5,Cancelled
1731,1196,6/20/2024,8,20,Returned
1732,1197,9/7/2024,7,10,Delivered
1733,1197,9/20/2024,1,5,Delivered
1734,1197,12/7/2024,1,0,Cancelled
1735,1198,8/20/2024,6,0,Delivered
1736,1199,3/24/2024,3,0,Delivered
1737,1200,5/4/2024,1,0,Returned
1738,1201,6/24/2024,5,0,Delivered
1739,1202,3/11/2024,6,0,Delivered
1740,1202,5/9/2024,4,10,Cancelled
1741,1203,2/18/2024,4,0,Delivered
1742,1203,6/8/2024,9,5,Delivered
1743,1204,9/14/2024,3,0,Delivered
1744,1205,2/2/2024,3,5,Delivered
1745,1206,10/7/2024,6,15,Delivered
1746,1206,11/4/2024,3,0,Delivered
1747,1207,8/24/2024,5,0,Delivered
1748,1208,9/4/2024,3,0,Delivered
1749,1208,10/14/2024,8,10,Delivered
1750,1209,1/6/2025,5,0,Delivered
1751,1210,5/9/2025,7,0,Delivered
1752,1211,1/25/2024,1,0,Delivered
1753,1211,3/3/2024,7,0,Delivered
1754,1212,8/11/2025,3,15,Delivered
1755,1213,5/8/2025,3,0,Delivered
1756,1214,5/12/2025,3,0,Delivered
1757,1214,5/28/2025,2,0,Cancelled
1758,1215,11/13/2024,7,20,Delivered
1759,1216,8/31/2025,3,5,Delivered
1760,1216,9/9/2025,6,0,Delivered
1761,1217,1/10/2025,4,5,Delivered
1762,1217,1/11/2025,9,20,Delivered
1763,1218,10/2/2025,7,15,Cancelled
1764,1219,1/27/2024,4,15,Delivered
1765,1219,2/20/2024,8,20,Delivered
1766,1220,11/29/2024,3,0,Delivered
1767,1221,12/21/2024,6,0,Delivered
1768,1222,4/25/2024,1,0,Delivered
1769,1222,5/18/2024,2,0,Delivered
1770,1223,2/20/2024,6,15,Delivered
1771,1224,4/12/2024,8,0,Delivered
1772,1225,4/4/2025,8,0,Delivered
1773,1226,6/10/2025,2,0,Delivered
1774,1226,7/15/2025,4,0,Delivered
1775,1227,8/22/2025,2,0,Cancelled
1776,1228,2/12/2025,4,15,Delivered
1777,1228,3/23/2025,4,0,Delivered
1778,1229,8/3/2024,7,0,Delivered
1779,1229,8/16/2024,5,0,Delivered
1780,1230,5/20/2025,6,0,Delivered
1781,1231,3/26/2025,4,5,Delivered
1782,1231,5/2/2025,4,0,Delivered
1783,1232,7/31/2025,6,15,Delivered
1784,1233,9/15/2024,6,5,Returned
1785,1233,10/29/2024,3,15,Returned
1786,1234,5/1/2024,6,0,Delivered
1787,1235,2/25/2024,4,0,Delivered
1788,1236,11/29/2024,5,10,Cancelled
1789,1237,9/1/2024,4,10,Delivered
1790,1237,9/5/2024,1,15,Delivered
1791,1238,6/17/2025,6,10,Returned
1792,1238,7/16/2025,1,0,Delivered
1793,1238,9/23/2025,7,20,Delivered
1794,1239,4/27/2025,6,15,Delivered
1795,1240,7/6/2024,5,10,Returned
1796,1241,10/17/2025,6,5,Delivered
1797,1242,9/20/2024,4,20,Delivered
1798,1242,10/4/2024,1,10,Delivered
1799,1243,12/30/2024,7,15,Delivered
1800,1243,2/9/2025,7,5,Delivered
1801,1244,5/6/2025,4,0,Delivered
1802,1244,6/8/2025,1,0,Delivered
1803,1244,9/11/2025,5,10,Delivered
1804,1244,9/30/2025,5,0,Delivered
1805,1245,3/9/2025,3,10,Delivered
1806,1246,8/26/2024,8,15,Delivered
1807,1247,11/1/2024,1,10,Cancelled
1808,1248,10/26/2024,1,0,Delivered
1809,1249,3/16/2024,5,15,Delivered
1810,1250,11/30/2024,5,5,Delivered
1811,1250,12/3/2024,2,10,Delivered
1812,1251,10/5/2025,4,0,Delivered
1813,1252,4/22/2025,3,5,Delivered
1814,1253,10/9/2024,5,0,Delivered
1815,1253,11/11/2024,6,10,Delivered
1816,1254,8/14/2025,5,15,Delivered
1817,1255,3/12/2024,3,5,Delivered
1818,1256,9/20/2024,3,0,Returned
1819,1257,7/29/2025,7,5,Delivered
1820,1258,1/15/2024,1,0,Delivered
1821,1259,5/24/2024,3,0,Delivered
1822,1260,7/12/2025,1,0,Delivered
1823,1261,1/18/2024,6,15,Delivered
1824,1262,3/7/2024,1,0,Delivered
1825,1263,9/11/2024,3,20,Delivered
1826,1264,4/10/2025,5,0,Delivered
1827,1264,4/15/2025,1,10,Delivered
1828,1265,1/12/2025,8,0,Delivered
1829,1265,1/23/2025,1,0,Returned
1830,1266,6/6/2025,4,0,Delivered
1831,1267,4/3/2024,3,0,Delivered
1832,1268,9/23/2025,1,10,Delivered
1833,1269,6/24/2024,1,15,Delivered
1834,1270,3/17/2024,2,0,Returned
1835,1270,5/20/2024,4,0,Delivered
1836,1271,9/8/2025,2,0,Delivered
1837,1272,10/26/2025,3,10,Delivered
1838,1272,10/27/2025,5,15,Cancelled
1839,1273,2/4/2025,3,5,Delivered
1840,1274,3/12/2024,2,0,Delivered
1841,1275,6/29/2024,4,15,Delivered
1842,1276,5/3/2024,6,5,Delivered
1843,1276,7/12/2024,5,0,Delivered
1844,1277,1/15/2025,6,15,Delivered
1845,1278,10/23/2024,2,5,Delivered
1846,1279,7/15/2024,3,5,Delivered
1847,1279,9/21/2024,3,20,Delivered
1848,1280,8/19/2024,6,5,Delivered
1849,1281,3/8/2025,4,0,Returned
1850,1281,3/26/2025,6,15,Delivered
1851,1282,3/14/2025,2,0,Delivered
1852,1283,4/5/2025,1,5,Delivered
1853,1283,5/2/2025,4,5,Delivered
1854,1284,9/12/2025,4,0,Delivered
1855,1285,1/23/2024,3,15,Delivered
1856,1286,3/5/2024,5,10,Delivered
1857,1286,3/19/2024,7,15,Delivered
1858,1286,8/6/2024,3,5,Delivered
1859,1287,6/13/2024,4,0,Delivered
1860,1288,1/28/2024,2,0,Delivered
1861,1289,11/7/2024,5,10,Delivered
1862,1290,10/14/2024,4,20,Delivered
1863,1290,2/13/2025,4,20,Delivered
1864,1291,10/22/2025,1,0,Delivered
1865,1292,10/9/2024,5,0,Cancelled
1866,1292,11/12/2024,1,0,Delivered
1867,1293,6/15/2024,7,0,Delivered
1868,1293,6/16/2024,3,5,Delivered
1869,1293,6/29/2024,4,5,Cancelled
1870,1294,8/14/2024,2,0,Delivered
1871,1295,5/27/2024,4,0,Delivered
1872,1296,1/31/2024,6,0,Returned
1873,1296,2/5/2024,2,0,Delivered
1874,1297,2/16/2024,4,0,Delivered
1875,1297,2/22/2024,4,0,Delivered
1876,1298,4/15/2025,5,10,Delivered
1877,1299,2/6/2024,6,20,Returned
1878,1300,10/18/2025,5,0,Delivered
1879,1301,3/2/2025,7,5,Delivered
1880,1302,8/8/2024,7,0,Delivered
1881,1302,8/13/2024,3,5,Delivered
1882,1303,6/20/2025,7,0,Cancelled
1883,1304,1/3/2025,3,10,Delivered
1884,1305,7/7/2025,4,20,Delivered
1885,1306,8/8/2025,5,0,Delivered
1886,1307,4/26/2024,4,0,Delivered
1887,1308,8/30/2024,2,0,Delivered
1888,1309,12/3/2024,1,10,Delivered
1889,1310,3/17/2025,5,10,Delivered
1890,1311,5/28/2024,4,0,Delivered
1891,1312,1/10/2024,5,5,Delivered
1892,1313,10/17/2024,4,10,Delivered
1893,1313,10/25/2024,1,10,Delivered
1894,1314,1/22/2025,6,0,Delivered
1895,1314,2/1/2025,2,5,Delivered
1896,1315,2/23/2024,4,0,Cancelled
1897,1316,6/1/2025,3,0,Delivered
1898,1317,10/1/2025,2,0,Delivered
1899,1317,10/13/2025,2,10,Returned
1900,1318,8/13/2025,10,20,Cancelled
1901,1319,10/7/2024,1,20,Returned
1902,1320,10/29/2024,5,20,Delivered
1903,1321,8/15/2025,4,0,Delivered
1904,1322,10/10/2025,3,5,Delivered
1905,1323,9/13/2025,3,5,Cancelled
1906,1323,10/5/2025,7,0,Delivered
1907,1324,9/1/2025,3,10,Delivered
1908,1325,5/15/2024,3,15,Delivered
1909,1326,8/5/2025,5,10,Delivered
1910,1327,5/29/2024,7,0,Delivered
1911,1328,5/7/2025,5,0,Delivered
1912,1329,4/22/2025,7,0,Delivered
1913,1330,6/10/2024,2,10,Delivered
1914,1330,6/27/2024,1,15,Delivered
1915,1331,1/18/2025,1,0,Delivered
1916,1331,2/5/2025,9,0,Cancelled
1917,1332,6/12/2024,2,10,Delivered
1918,1332,7/1/2024,1,5,Cancelled
1919,1333,3/17/2025,7,0,Delivered
1920,1333,4/21/2025,4,0,Delivered
1921,1334,7/10/2024,4,0,Returned
1922,1334,9/19/2024,4,0,Delivered
1923,1335,2/20/2025,2,0,Delivered
1924,1335,2/25/2025,4,0,Delivered
1925,1335,3/26/2025,2,5,Returned
1926,1336,12/6/2024,2,15,Delivered
1927,1337,9/1/2025,4,5,Delivered
1928,1338,7/2/2024,1,0,Returned
1929,1339,10/14/2024,8,0,Delivered
1930,1340,7/6/2024,1,15,Delivered
1931,1341,5/21/2024,7,15,Delivered
1932,1342,5/13/2024,6,5,Delivered
1933,1343,7/15/2024,7,10,Delivered
1934,1343,8/15/2024,4,0,Delivered
1935,1344,11/12/2024,3,0,Delivered
1936,1345,5/27/2024,2,10,Delivered
1937,1345,6/20/2024,3,0,Delivered
1938,1346,1/16/2024,1,20,Delivered
1939,1347,10/29/2024,3,0,Cancelled
1940,1348,2/26/2025,1,0,Delivered
1941,1348,3/24/2025,4,5,Delivered
1942,1349,9/1/2024,6,0,Delivered
1943,1349,9/30/2024,3,10,Delivered
1944,1349,10/24/2024,6,0,Returned
1945,1350,4/17/2024,5,10,Delivered
1946,1350,6/3/2024,3,0,Delivered
1947,1351,3/30/2024,3,0,Delivered
1948,1351,5/22/2024,3,0,Delivered
1949,1351,6/4/2024,4,5,Delivered
1950,1352,5/10/2024,5,0,Delivered
1951,1353,12/7/2024,3,10,Delivered
1952,1354,1/4/2024,4,0,Delivered
1953,1355,11/24/2024,4,20,Delivered
1954,1355,12/18/2024,5,0,Delivered
1955,1356,2/13/2025,3,0,Delivered
1956,1356,2/18/2025,5,0,Delivered
1957,1357,11/1/2024,4,10,Delivered
1958,1357,11/29/2024,5,0,Delivered
1959,1358,8/30/2025,7,5,Delivered
1960,1359,8/12/2024,5,0,Delivered
1961,1360,12/14/2024,7,5,Delivered
1962,1361,11/20/2024,1,5,Delivered
1963,1361,2/3/2025,5,0,Delivered
1964,1362,7/12/2025,6,0,Delivered
1965,1363,7/2/2024,4,10,Returned
1966,1364,9/12/2025,6,0,Delivered
1967,1365,1/20/2025,4,15,Delivered
1968,1366,9/13/2025,1,20,Delivered
1969,1367,4/17/2024,6,0,Delivered
1970,1368,6/15/2025,7,10,Delivered
1971,1368,8/9/2025,7,0,Cancelled
1972,1369,2/17/2025,4,10,Delivered
1973,1370,10/22/2024,4,20,Delivered
1974,1371,6/19/2024,5,0,Delivered
1975,1372,11/29/2024,2,0,Delivered
1976,1372,12/3/2024,4,5,Delivered
1977,1372,1/25/2025,6,15,Delivered
1978,1372,3/31/2025,3,0,Delivered
1979,1373,5/10/2025,4,15,Delivered
1980,1374,7/13/2024,4,0,Delivered
1981,1375,1/16/2024,8,20,Delivered
1982,1376,7/13/2024,6,0,Delivered
1983,1376,8/2/2024,3,0,Delivered
1984,1377,5/5/2025,4,15,Returned
1985,1377,7/18/2025,5,15,Delivered
1986,1378,7/1/2024,4,10,Delivered
1987,1379,10/18/2025,6,20,Delivered
1988,1380,11/14/2024,2,15,Delivered
1989,1381,2/3/2024,4,0,Delivered
1990,1382,8/21/2025,1,15,Cancelled
1991,1382,8/31/2025,2,10,Returned
1992,1383,4/7/2024,4,0,Delivered
1993,1384,1/17/2025,3,15,Delivered
1994,1384,2/15/2025,2,5,Delivered
1995,1385,3/22/2025,1,15,Delivered
1996,1386,10/25/2024,5,0,Delivered
1997,1387,12/28/2024,5,0,Delivered
1998,1388,1/12/2025,3,15,Cancelled
1999,1388,1/29/2025,6,5,Delivered
2000,1389,7/7/2025,1,5,Delivered
2001,1389,10/22/2025,2,15,Delivered
2002,1390,10/31/2024,5,15,Cancelled
2003,1390,12/11/2024,3,15,Delivered
2004,1391,2/25/2025,5,0,Delivered
2005,1392,9/4/2024,4,15,Delivered
2006,1393,8/28/2024,1,15,Delivered
2007,1394,6/18/2025,3,20,Delivered
2008,1395,7/6/2024,5,20,Delivered
2009,1396,4/16/2025,1,20,Delivered
2010,1396,5/1/2025,6,0,Cancelled
2011,1396,5/12/2025,4,0,Delivered
2012,1396,7/15/2025,5,20,Delivered
2013,1397,12/31/2024,5,0,Delivered
2014,1398,10/12/2024,4,15,Delivered
2015,1399,7/7/2025,6,5,Delivered
