order_item_id,order_id,product_id,quantity,unit_price
4305,2169,40,2,126.72
4306,2170,48,1,66.09
4307,2170,12,2,170.98
4308,2171,30,2,179.87
4309,2172,58,2,76.13
4310,2173,43,2,52.32
4311,2173,33,2,15.15
4312,2173,56,2,11.28
4313,2174,17,1,174.49
4314,2175,11,2,125.32
4315,2176,30,2,168.9
4316,2176,41,1,64.88
4317,2177,45,2,21.56
4318,2177,18,1,103.12
4319,2178,24,1,46.93
4320,2178,5,1,148.6
4321,2179,49,2,45.21
4322,2180,40,1,129.29
4323,2181,34,2,82.27
4324,2181,42,1,33.93
4325,2181,57,2,167.83
4326,2182,59,1,71.91
4327,2182,42,1,38.93
4328,2182,25,2,202.62
4329,2183,25,1,198.31
4330,2184,4,2,57.4
4331,2184,25,2,199.67
4332,2185,11,2,134.54
4333,2185,17,2,165.88
4334,2185,15,2,110.66
4335,2186,59,1,77.61
4336,2187,8,1,111.81
4337,2187,49,2,45.68
4338,2187,48,2,61.08
4339,2188,10,2,42.12
4340,2188,33,1,16.1
4341,2188,37,2,163.85
4342,2189,40,1,114.38
4343,2189,56,2,11.9
4344,2190,22,2,129.4
4345,2190,5,1,157.66
4346,2191,51,2,160.05
4347,2191,46,2,100.23
4348,2192,54,2,67.15
4349,2192,25,1,202.32
4350,2192,13,2,188.3
4351,2193,46,1,98.23
4352,2193,55,1,86.36
4353,2193,5,2,161.06
4354,2194,9,1,96.62
4355,2194,46,2,94.77
4356,2194,18,2,117.79
4357,2195,28,1,12.51
4358,2196,35,1,11.66
4359,2196,43,2,56.83
4360,2197,14,2,190.89
4361,2197,8,1,108.71
4362,2198,9,2,102.66
4363,2199,42,1,38.18
4364,2200,11,1,130.71
4365,2200,41,1,64.76
4366,2200,48,2,67.47
4367,2201,60,1,121.83
4368,2201,27,2,148.24
4369,2202,57,2,163.14
4370,2203,18,2,114.53
4371,2204,29,1,35.91
4372,2205,9,2,109.7
4373,2205,35,2,12.23
4374,2206,49,1,45.28
4375,2207,19,2,33.13
4376,2207,52,1,177.67
4377,2207,3,1,182.65
4378,2208,18,1,111.71
4379,2208,21,1,168.83
4380,2208,31,2,195.64
4381,2209,48,2,64.03
4382,2209,18,1,117.03
4383,2210,3,1,169.36
4384,2210,60,2,136.25
4385,2210,8,1,113.68
4386,2211,35,2,11.68
4387,2211,2,2,20.48
4388,2211,13,2,196.28
4389,2212,20,1,104.64
4390,2213,37,1,152.1
4391,2213,51,1,165.19
4392,2213,19,1,31.65
4393,2214,37,2,159.43
4394,2214,49,2,47.86
4395,2214,44,1,129.82
4396,2215,20,2,104.96
4397,2215,19,1,31.91
4398,2215,31,1,211.68
4399,2216,40,2,128.95
4400,2216,44,2,133.47
4401,2217,55,1,87.41
4402,2218,40,2,122.71
4403,2218,58,1,76.21
4404,2219,55,2,91.37
4405,2219,47,1,35.86
4406,2219,53,1,81.17
4407,2220,36,1,46.95
4408,2220,30,1,158.29
4409,2220,40,1,121.06
4410,2221,23,1,168.01
4411,2222,22,2,137.08
4412,2223,45,2,21.52
4413,2223,29,2,34.14
4414,2224,55,1,81.91
4415,2224,41,2,56.54
4416,2224,2,2,21.1
4417,2225,23,2,154.61
4418,2225,57,1,158.71
4419,2225,16,1,150.42
4420,2226,21,2,168.46
4421,2226,10,2,42.63
4422,2227,59,2,74.32
4423,2227,25,1,213.65
4424,2228,59,1,71.38
4425,2229,60,2,133.52
4426,2229,59,1,68
4427,2229,9,2,100.05
4428,2230,52,2,189.96
4429,2230,55,1,90.49
4430,2230,57,2,146.38
4431,2231,1,2,165.34
4432,2232,60,2,127.97
4433,2233,2,1,23.04
4434,2234,17,2,164.08
4435,2235,42,2,37
4436,2235,15,1,116.57
4437,2236,56,2,11.76
4438,2237,47,1,38.1
4439,2238,43,1,53.04
4440,2239,34,2,87.74
4441,2239,59,1,74.23
4442,2240,9,2,98.75
4443,2240,44,1,123.66
4444,2241,14,1,188.32
4445,2241,17,2,168.09
4446,2242,56,1,11.38
4447,2243,22,1,122.01
4448,2244,16,2,155.78
4449,2245,56,2,10.78
4450,2245,19,2,33.58
4451,2245,14,2,180.9
4452,2246,25,2,207.14
4453,2246,26,1,98.22
4454,2246,28,2,12.09
4455,2247,37,1,170.28
4456,2247,11,2,135.68
4457,2248,10,1,39.65
4458,2248,30,2,180.69
4459,2249,44,1,124.07
4460,2249,40,1,116.33
4461,2249,50,2,203.65
4462,2250,53,2,82.68
4463,2250,11,1,129.61
4464,2251,49,1,48.96
4465,2251,48,1,61.77
4466,2252,19,2,30.86
4467,2252,17,2,162.48
4468,2252,33,2,15.91
4469,2253,14,2,177.92
4470,2253,19,2,29.91
4471,2254,21,1,179.06
4472,2254,54,1,72.36
4473,2254,10,1,37.43
4474,2255,60,1,135.26
4475,2255,6,1,183.96
4476,2255,33,1,15
4477,2256,59,1,75.06
4478,2257,50,1,191.56
4479,2257,6,2,203.22
4480,2258,20,2,101.23
4481,2259,8,2,115.17
4482,2259,19,2,30.71
4483,2259,39,1,25.82
4484,2260,60,1,130.57
4485,2260,38,1,194.52
4486,2261,4,1,64.66
4487,2261,1,1,169.1
4488,2262,21,2,181.63
4489,2263,28,2,11.43
4490,2263,51,2,161.05
4491,2264,45,2,22.78
4492,2264,51,2,162.67
4493,2264,11,2,119.86
4494,2265,14,2,176.86
4495,2266,40,1,122.7
4496,2267,22,2,125.46
4497,2267,60,1,125.04
4498,2268,49,1,48.26
4499,2268,1,2,173.97
4500,2268,29,2,32.78
4501,2269,10,2,42.14
4502,2269,19,2,32.71
4503,2269,43,2,49.56
4504,2270,20,1,103.27
4505,2271,13,1,194.77
4506,2272,49,1,45.77
4507,2272,28,2,12.36
4508,2273,12,1,158.63
4509,2273,47,1,37.15
4510,2274,10,2,39.08
4511,2274,33,1,16.31
4512,2275,38,1,193.38
4513,2275,40,1,125.7
4514,2276,17,2,169.8
4515,2276,4,1,58.97
4516,2276,11,1,128.01
4517,2277,52,2,174.09
4518,2277,57,2,152.79
4519,2278,56,1,11.8
4520,2279,44,1,129.13
4521,2280,12,2,161.33
4522,2281,42,2,39.31
4523,2281,25,2,200.69
4524,2281,34,1,76.73
4525,2282,25,1,207.73
4526,2282,1,2,166.22
4527,2283,57,2,160.99
4528,2284,49,2,49.15
4529,2284,1,2,162.6
4530,2284,16,1,156.68
4531,2285,10,2,42.95
4532,2286,19,2,33.49
4533,2286,15,1,120.7
4534,2287,40,2,123.25
4535,2287,60,2,129.67
4536,2288,26,1,93.73
4537,2288,47,1,33.04
4538,2289,52,1,184.47
4539,2290,1,1,169.03
4540,2291,11,1,131.85
4541,2292,31,2,205.98
4542,2293,58,1,79.89
4543,2293,35,2,10.7
4544,2293,3,1,181.45
4545,2294,40,2,116.97
4546,2295,49,2,44.4
4547,2295,26,1,91.17
4548,2296,10,2,38.6
4549,2296,22,2,141.16
4550,2297,6,2,189.38
4551,2298,48,2,66.78
4552,2298,49,2,46.96
4553,2298,23,1,151.28
4554,2299,33,1,14.7
4555,2299,42,2,36.08
4556,2300,40,1,116.89
4557,2300,6,2,188.56
4558,2301,9,1,98.21
4559,2302,8,2,114.4
4560,2302,32,2,73.67
4561,2302,16,1,162.75
4562,2303,31,1,216.05
4563,2304,37,2,152.8
4564,2305,44,1,133.28
4565,2305,12,1,155.93
4566,2305,24,2,47.75
4567,2306,39,2,25.6
4568,2306,42,1,35.08
4569,2307,4,1,58.18
4570,2307,15,2,112.15
4571,2307,46,2,98.44
4572,2308,14,2,190.25
4573,2308,53,2,85.09
4574,2308,13,1,187.91
4575,2309,13,1,210.91
4576,2309,11,1,122.85
4577,2310,46,2,104.27
4578,2311,35,1,12.09
4579,2312,30,2,181.62
4580,2312,12,2,150.83
4581,2312,35,1,11.38
4582,2313,17,2,186.65
4583,2314,57,2,159.64
4584,2314,53,1,92.15
4585,2314,23,1,169.32
4586,2315,46,2,102.56
4587,2315,41,1,63.63
4588,2316,26,1,93.41
4589,2316,32,2,70.87
4590,2316,19,2,32.37
4591,2317,6,1,203.46
4592,2317,36,1,45.09
4593,2317,8,2,116.06
4594,2318,52,2,176.83
4595,2319,16,1,147.08
4596,2319,15,1,119.01
4597,2319,44,2,133.19
4598,2320,51,2,144.42
4599,2321,17,1,164.25
4600,2321,33,1,16.35
4601,2322,9,2,109.87
4602,2322,59,2,69.84
4603,2323,33,2,15.92
4604,2323,14,2,191.78
4605,2324,1,1,176.75
4606,2324,41,2,63.79
4607,2324,10,2,42.01
4608,2325,10,2,39.52
4609,2325,54,1,74.99
4610,2325,51,2,163.2
4611,2326,21,1,168.91
4612,2326,13,2,193.58
4613,2326,30,2,164.77
4614,2327,58,1,83.57
4615,2327,48,1,61.94
4616,2327,19,2,32.16
4617,2328,14,2,188.7
4618,2328,55,1,81.62
4619,2329,15,2,109.85
4620,2330,34,2,76.18
4621,2331,42,1,39.24
4622,2331,34,2,83.95
4623,2331,37,1,152.82
4624,2332,20,1,95.81
4625,2332,4,1,57.74
4626,2333,15,2,116.22
4627,2333,24,2,44.8
4628,2334,10,1,41.02
4629,2334,19,2,30.64
4630,2335,59,2,69.22
4631,2336,18,2,109.67
4632,2337,44,1,117.48
4633,2338,60,1,132.48
4634,2339,28,2,11.07
4635,2339,16,1,160.39
4636,2340,57,1,157.65
4637,2340,30,2,157.7
4638,2341,31,1,210.48
4639,2342,46,2,102.58
4640,2343,7,2,75.66
4641,2343,26,2,88.7
4642,2344,18,2,108.31
4643,2345,28,2,11.29
4644,2345,34,2,86.29
4645,2346,55,2,90.01
4646,2346,38,1,186.11
4647,2346,14,2,195.16
4648,2347,21,1,187.18
4649,2348,32,1,69.86
4650,2349,17,2,167.07
4651,2350,10,2,39.61
4652,2350,27,1,141.6
4653,2350,59,2,69.04
4654,2351,10,1,43.12
4655,2351,30,2,177.51
4656,2352,25,1,193.7
4657,2353,51,2,143.7
4658,2353,53,2,85.22
4659,2354,50,1,198.08
4660,2354,29,2,33.5
4661,2355,16,2,162.86
4662,2355,5,2,155.8
4663,2355,6,1,213.21
4664,2356,34,1,81.54
4665,2356,41,1,62.46
4666,2357,44,1,125.59
4667,2357,22,1,128.03
4668,2358,53,2,88.83
4669,2358,44,2,130.19
4670,2358,19,2,29.55
4671,2359,23,2,148.54
4672,2360,17,1,186.45
4673,2361,29,2,35.84
4674,2361,40,1,117.43
4675,2361,10,2,43.07
4676,2362,24,2,45.83
4677,2362,29,2,34.34
4678,2363,41,1,56.27
4679,2364,42,1,38.88
4680,2364,44,1,133.05
4681,2364,26,2,90.92
4682,2365,31,2,208.67
4683,2365,1,2,153.53
4684,2365,29,1,34.1
4685,2366,10,1,39.26
4686,2367,36,1,45.25
4687,2368,54,1,73.55
4688,2368,51,2,163.42
4689,2369,44,2,120.77
4690,2370,50,1,181.72
4691,2370,53,2,82.95
4692,2370,57,1,168.1
4693,2371,43,1,51.47
4694,2372,6,2,204.25
4695,2372,58,1,76.25
4696,2373,32,2,69.33
4697,2373,60,2,131.09
4698,2373,31,2,204.01
4699,2374,38,1,196.11
4700,2374,12,1,156.43
4701,2374,49,2,50.71
4702,2375,3,1,189.39
4703,2375,14,2,185.61
4704,2376,37,2,155.16
4705,2376,15,2,114.63
4706,2377,21,1,190.47
4707,2378,6,2,211.27
4708,2378,46,1,102.26
4709,2378,57,2,163.14
4710,2379,6,1,208.4
4711,2379,5,2,156.28
4712,2380,48,2,68.83
4713,2381,44,2,128.75
4714,2381,28,1,11.26
4715,2382,21,2,170.75
4716,2383,53,2,91.15
4717,2383,41,1,61.44
4718,2383,30,2,178.6
4719,2384,10,1,39.3
4720,2385,44,2,129.13
4721,2386,19,1,30.32
4722,2386,29,2,34.74
4723,2387,43,1,53.62
4724,2387,48,1,65.34
4725,2388,46,2,101.61
4726,2389,8,1,106.52
4727,2390,1,2,163.57
4728,2390,21,2,170.11
4729,2391,37,2,175.04
4730,2392,54,2,73.85
4731,2393,31,2,193.73
4732,2394,59,2,76.9
4733,2394,11,1,137.26
4734,2395,11,1,122.19
4735,2396,2,1,21.84
4736,2397,4,1,58.42
4737,2398,40,1,116.36
4738,2399,17,2,169.72
4739,2400,59,2,77.58
4740,2400,24,2,49.43
4741,2400,9,2,96.28
4742,2401,18,1,116.71
4743,2402,27,1,133.85
4744,2402,41,2,63.72
4745,2403,18,1,117.46
4746,2404,32,2,74.63
4747,2405,57,1,146.7
4748,2405,18,1,102.12
4749,2405,51,2,162.18
4750,2406,25,2,191.72
4751,2406,29,2,33.86
4752,2406,3,2,177.28
4753,2407,8,1,112.41
4754,2407,58,1,80.25
4755,2407,30,1,169.01
4756,2408,54,1,75.18
4757,2409,24,1,43.27
4758,2409,18,2,105.54
4759,2410,38,1,208.6
4760,2410,30,2,179.04
4761,2410,6,2,208.07
4762,2411,9,2,101.31
4763,2411,49,1,49.62
4764,2411,46,2,100.23
4765,2412,43,1,52.55
4766,2413,39,2,24.87
4767,2413,60,1,131.07
4768,2413,2,2,23.14
4769,2414,23,2,147.72
4770,2414,10,1,38.83
4771,2414,26,2,91.13
4772,2415,13,2,211.63
4773,2415,53,1,92.14
4774,2416,18,1,111.54
4775,2416,33,1,14.62
4776,2417,26,1,86.8
4777,2418,59,2,76.87
4778,2419,39,1,27.84
4779,2419,59,2,70.2
4780,2420,48,2,66.8
4781,2420,42,2,37.86
4782,2421,5,1,140.65
4783,2422,6,2,203.45
4784,2423,14,2,172.47
4785,2423,42,2,36.41
4786,2424,28,2,11.23
4787,2425,19,1,31.94
4788,2425,39,1,26.39
4789,2425,1,2,167.19
4790,2426,46,1,98.51
4791,2427,10,2,37.85
4792,2427,57,1,158.75
4793,2428,27,1,151.36
4794,2429,16,1,155.32
4795,2429,34,2,78.82
4796,2430,42,2,37.86
4797,2430,5,1,159.62
4798,2431,25,2,200.28
4799,2431,43,1,49.92
4800,2432,35,2,11.08
4801,2432,21,1,195.81
4802,2432,41,2,58.22
4803,2433,4,1,63.86
4804,2433,1,1,154.83
4805,2434,24,1,46.6
4806,2434,46,2,102
4807,2434,21,1,170.58
4808,2435,15,2,121.26
4809,2435,26,2,91.13
4810,2435,23,2,150.64
4811,2436,5,2,147.59
4812,2436,35,2,10.93
4813,2437,54,1,74.1
4814,2438,57,2,152.16
4815,2438,10,2,41.73
4816,2439,18,2,112.67
4817,2440,31,2,215.01
4818,2440,19,2,29.81
4819,2441,18,1,111.4
4820,2441,57,1,166.27
4821,2442,6,1,210.65
4822,2443,24,1,44.52
4823,2443,57,2,152.46
4824,2443,56,1,10.98
4825,2444,15,1,111.46
4826,2444,2,1,23.46
4827,2445,51,1,158.71
4828,2445,58,2,82.96
4829,2445,27,1,148.35
4830,2446,24,1,46.73
4831,2447,33,1,15.68
4832,2448,20,2,100.89
4833,2449,47,1,36.74
4834,2450,60,1,126.53
4835,2451,50,1,191.81
4836,2451,44,1,136.45
4837,2451,54,2,77.34
4838,2452,47,2,38.36
4839,2452,22,2,138.49
4840,2452,45,1,22.17
4841,2453,49,1,44.98
4842,2453,31,2,213.64
4843,2453,16,1,153.19
4844,2454,39,2,23.89
4845,2454,46,1,91.69
4846,2454,7,2,79.21
4847,2455,35,2,11.56
4848,2455,45,1,20.02
4849,2455,52,2,199.22
4850,2456,54,1,70.16
4851,2457,51,2,144.99
4852,2457,45,2,21.98
4853,2458,28,1,11.09
4854,2459,40,2,131.95
4855,2459,34,2,79.29
4856,2460,47,2,34.95
4857,2461,5,1,149.46
4858,2461,24,2,43.03
4859,2462,50,2,193.98
4860,2462,19,2,33.42
4861,2462,11,1,135.54
4862,2463,14,1,183.59
4863,2463,41,2,60.75
4864,2464,46,1,104.34
4865,2464,10,1,42.32
4866,2465,49,2,50.46
4867,2465,30,1,178.45
4868,2466,5,2,147.65
4869,2467,35,1,10.94
4870,2467,10,1,39
4871,2468,2,1,20.99
4872,2469,44,2,117.72
4873,2469,24,2,46.41
4874,2470,20,2,101.4
4875,2471,5,2,158.93
4876,2471,1,1,171.24
4877,2472,13,2,209.69
4878,2473,1,1,177.48
4879,2474,34,1,80.41
4880,2475,19,2,33.11
4881,2476,29,1,36.02
4882,2477,34,1,86.09
4883,2477,11,2,137.1
4884,2478,60,2,137.14
4885,2478,33,1,15.91
4886,2479,37,1,156.2
4887,2480,31,1,205.87
4888,2480,21,1,185.32
4889,2480,13,2,208.17
4890,2481,38,1,194.41
4891,2482,32,1,78.98
4892,2482,26,2,94.65
4893,2482,57,1,147.49
4894,2483,14,1,194.09
4895,2483,36,1,47.18
4896,2483,35,2,11.56
4897,2484,60,2,122.89
4898,2485,30,1,173.64
4899,2485,35,2,12
4900,2485,34,2,77.11
4901,2486,9,2,100.25
4902,2486,35,2,11.31
4903,2487,58,2,81.91
4904,2487,56,2,11.49
4905,2487,16,1,162.41
4906,2488,11,1,132.49
4907,2489,41,1,62.37
4908,2489,36,1,45.29
4909,2489,5,2,155.74
4910,2490,11,1,139.13
4911,2490,46,1,97.25
4912,2491,37,1,160.84
4913,2491,38,2,213.57
4914,2492,34,2,85.79
4915,2492,48,1,62.5
4916,2493,34,1,85.15
4917,2494,40,2,127.86
4918,2494,52,2,185.5
4919,2494,11,2,124.93
4920,2495,37,2,151.98
4921,2496,53,2,89.57
4922,2496,4,2,57.72
4923,2497,56,1,11.99
4924,2498,43,2,52.63
4925,2498,50,1,192.89
4926,2498,8,1,116.37
4927,2499,15,1,109.06
4928,2499,60,1,136.61
4929,2500,14,1,172.78
4930,2500,1,2,165.51
4931,2501,11,2,121.72
4932,2502,44,1,135.65
4933,2502,28,1,11.58
4934,2503,11,1,121.61
4935,2503,35,2,11.76
4936,2503,34,2,87.19
4937,2504,2,1,21.02
4938,2505,54,1,76.23
4939,2506,42,1,38.35
4940,2506,60,1,126.37
4941,2506,39,1,25.07
4942,2507,5,2,160.41
4943,2508,31,1,198.79
4944,2509,33,1,14.72
4945,2509,37,1,153.55
4946,2510,27,2,146.39
4947,2510,7,2,82.36
4948,2510,9,2,99.05
4949,2511,4,1,59.28
4950,2511,3,2,173.92
4951,2511,16,2,160.55
4952,2512,26,2,88.08
4953,2513,42,1,34.8
4954,2514,59,1,67.5
4955,2515,24,1,46.2
4956,2516,22,1,134.84
4957,2516,38,2,207.56
4958,2516,52,1,191.61
4959,2517,15,2,118
4960,2518,25,2,218.23
4961,2518,38,2,205.06
4962,2519,40,1,115.19
4963,2520,15,2,116.42
4964,2520,31,1,198.24
4965,2521,52,2,188.49
4966,2521,24,1,48.45
4967,2521,46,1,104.67
4968,2522,39,2,25.63
4969,2522,13,2,195.08
4970,2523,15,2,119.91
4971,2523,45,2,21.65
4972,2523,18,2,109.57
4973,2524,60,2,138.65
4974,2524,50,1,187.85
4975,2524,17,2,163.36
4976,2525,38,2,192.08
4977,2526,36,2,45.08
4978,2527,31,1,194.33
4979,2528,38,1,200.66
4980,2529,30,2,158.36
4981,2529,46,1,93.64
4982,2530,50,1,184.1
4983,2531,15,1,120.14
4984,2531,1,1,156.94
4985,2532,3,1,184.5
4986,2532,31,2,192.59
4987,2532,25,1,196.54
4988,2533,47,1,35.61
4989,2533,12,1,173.69
4990,2534,18,2,116.28
4991,2534,5,1,157.93
4992,2535,30,2,167.9
4993,2535,41,2,58.61
4994,2536,10,1,38.19
4995,2536,25,1,200.39
4996,2536,16,1,165.98
4997,2537,20,2,94.71
4998,2538,54,2,76.08
4999,2538,30,1,163.01
5000,2538,39,2,24.09
5001,2539,10,1,41.93
5002,2539,24,2,46.91
5003,2540,13,2,194.18
5004,2541,41,2,56.21
5005,2542,50,2,197.98
5006,2542,52,1,177.08
5007,2543,10,1,39.23
5008,2543,57,2,148.21
5009,2544,30,1,164.28
5010,2544,8,1,106.71
5011,2545,10,2,41.93
5012,2546,45,1,21.34
5013,2547,6,2,192.79
5014,2548,22,2,128.26
5015,2548,15,2,107.11
5016,2548,42,2,37.04
5017,2549,4,2,58.19
5018,2549,31,1,202.47
5019,2549,23,2,165.62
5020,2550,37,2,172.61
5021,2551,28,2,11.32
5022,2551,4,1,63.22
5023,2552,10,2,41.58
5024,2553,11,1,128.02
5025,2553,29,1,34.25
5026,2553,48,2,61.72
5027,2554,59,2,74.96
5028,2554,48,2,62.17
5029,2554,20,1,102.74
5030,2555,27,2,149.62
5031,2555,34,2,81.37
5032,2555,1,2,162.53
5033,2556,27,2,141.1
5034,2556,50,1,193.47
5035,2557,10,2,40.06
5036,2558,48,1,62.31
5037,2558,38,1,188.63
5038,2558,41,1,56.01
5039,2559,6,1,211.85
5040,2559,22,2,129.5
5041,2560,7,2,73.75
5042,2560,42,1,34.64
5043,2560,47,2,34.83
5044,2561,56,1,11.19
5045,2562,28,2,11.03
5046,2562,31,2,215.05
5047,2563,33,1,15.82
5048,2563,15,1,110.35
5049,2564,32,2,68.73
5050,2565,1,2,175.48
5051,2565,5,2,138.74
5052,2566,28,1,11.33
5053,2566,3,1,190.36
5054,2566,16,2,160.29
5055,2567,38,1,207.89
5056,2568,56,2,12.2
5057,2569,29,1,32.33
5058,2570,29,1,35.27
5059,2571,7,1,72.64
5060,2571,11,2,128.09
5061,2571,21,2,181.59
5062,2572,13,1,206.15
5063,2572,2,2,22.8
5064,2573,8,2,114.61
5065,2573,1,1,165.44
5066,2574,32,1,75.53
5067,2575,8,1,105.76
5068,2575,27,2,137.6
5069,2576,18,2,106.16
5070,2576,26,2,91.07
5071,2577,33,1,15.89
5072,2577,44,2,131.35
5073,2577,8,1,113.11
5074,2578,40,2,131.24
5075,2578,56,1,12.36
5076,2578,21,1,190.73
5077,2579,17,1,180.39
5078,2579,50,2,190.66
5079,2580,15,1,116.25
5080,2580,53,1,81.32
5081,2580,23,2,151.05
5082,2581,5,1,158.47
5083,2582,46,2,92.97
5084,2583,57,2,147.28
5085,2583,41,2,61.1
5086,2583,35,1,11.99
5087,2584,20,1,101.44
5088,2584,43,2,54.79
5089,2585,10,2,41.46
5090,2585,56,1,12.05
5091,2586,15,1,116.26
5092,2586,60,1,123.37
5093,2586,3,1,177.86
5094,2587,19,2,33.76
5095,2587,27,1,149.42
5096,2587,56,2,11.2
5097,2588,39,1,24.49
5098,2588,53,2,90.16
5099,2588,44,2,126.8
5100,2589,50,2,203.32
5101,2589,33,2,16.29
5102,2590,53,2,92.39
5103,2590,33,2,15.43
5104,2591,35,2,12.16
5105,2591,17,2,176.24
5106,2592,49,2,50.36
5107,2592,52,2,194.28
5108,2592,22,1,141.05
5109,2593,24,2,44.09
5110,2593,16,1,147.74
5111,2593,56,2,11.27
5112,2594,34,1,86.6
5113,2594,32,2,77.65
5114,2595,56,1,11.7
5115,2596,48,2,68.3
5116,2596,26,2,93.86
5117,2597,57,1,166.56
5118,2597,32,2,72.83
5119,2598,11,1,123.42
5120,2598,50,1,202.62
5121,2598,36,2,46.65
5122,2599,56,2,10.74
5123,2599,38,2,199.5
5124,2600,43,1,49.49
5125,2601,6,1,211.53
5126,2602,59,1,68.08
5127,2602,56,1,11.64
5128,2603,1,2,164.59
5129,2604,51,1,164.24
5130,2605,32,1,69.94
5131,2605,60,2,129.02
5132,2606,43,1,50.54
5133,2606,23,2,149.63
5134,2607,32,2,73.98
5135,2608,52,1,196.28
5136,2608,43,2,53.38
5137,2608,25,1,222.35
5138,2609,16,2,155.43
5139,2609,43,1,50.34
5140,2610,5,2,148.33
5141,2611,10,2,40.42
5142,2611,59,2,73.28
5143,2611,26,2,93.27
5144,2612,11,1,139.05
5145,2612,19,2,32.64
5146,2613,3,1,178.51
5147,2613,45,1,19.92
5148,2613,29,2,34.01
5149,2614,4,1,64.91
5150,2614,59,2,71.26
5151,2615,11,2,121.42
5152,2615,52,2,177.19
5153,2616,24,2,45.12
5154,2616,31,1,213.13
5155,2616,19,2,29.34
5156,2617,18,1,101.94
5157,2617,54,1,69.74
5158,2617,50,2,179.84
5159,2618,49,1,50.23
5160,2618,21,1,186.08
5161,2618,9,1,101.74
5162,2619,8,1,116.01
5163,2620,21,1,171.54
5164,2621,54,1,72.86
5165,2621,15,1,106.7
5166,2622,53,1,85.61
5167,2622,42,1,35.12
5168,2622,40,1,125.18
5169,2623,37,1,164.71
5170,2623,5,1,156.98
5171,2624,10,2,42.19
5172,2625,37,2,169.58
5173,2625,60,1,126.34
5174,2626,41,1,56.09
5175,2626,51,2,165.98
5176,2627,19,1,31.01
5177,2628,58,2,81.3
5178,2628,25,1,213.93
5179,2629,38,1,201.28
5180,2629,51,1,143.26
5181,2629,50,1,179.65
5182,2630,37,2,165.21
5183,2630,60,2,136.35
5184,2630,21,1,172.57
5185,2631,33,1,14.64
5186,2632,46,1,103.64
5187,2632,2,1,23.26
5188,2632,43,2,49.6
5189,2633,52,2,187.39
5190,2634,28,1,11.3
5191,2634,42,1,39.33
5192,2634,60,2,136.34
5193,2635,20,1,95.4
5194,2636,51,1,161.27
5195,2637,26,1,84.38
5196,2638,19,1,32.31
5197,2638,42,2,36.12
5198,2638,38,1,198.54
5199,2639,32,1,76.9
5200,2639,23,2,168.67
5201,2640,33,2,16.33
5202,2641,34,2,87.87
5203,2642,15,1,108.84
5204,2642,39,2,25.92
5205,2642,35,2,11.33
5206,2643,35,2,12.17
5207,2643,10,2,39.65
5208,2643,23,1,161.83
5209,2644,12,2,154.97
5210,2645,37,2,172.68
5211,2646,57,1,163.11
5212,2646,58,1,83.93
5213,2647,43,1,49.76
5214,2648,25,1,198.48
5215,2648,51,1,158.41
5216,2649,13,2,205.05
5217,2649,41,2,58.06
5218,2650,47,2,35.46
5219,2650,40,2,113.96
5220,2651,31,2,191.98
5221,2651,57,1,160.56
5222,2651,42,2,34.08
5223,2652,10,2,40.38
5224,2652,8,1,106.23
5225,2652,16,2,161.35
5226,2653,35,2,12.09
5227,2654,15,1,117.54
5228,2654,60,1,122.36
5229,2655,59,2,75.02
5230,2656,50,2,179.11
5231,2656,10,2,42.38
5232,2657,37,1,159.81
5233,2658,39,1,24.16
5234,2659,38,1,205.23
5235,2659,49,2,44.33
5236,2659,33,2,15.65
5237,2660,56,1,12.5
5238,2661,59,2,77.18
5239,2661,40,1,115.69
5240,2662,15,1,120.84
5241,2662,1,1,172.95
5242,2662,31,2,216.78
5243,2663,36,1,47.73
5244,2663,33,1,16.18
5245,2664,33,1,15.67
5246,2664,51,2,156.48
5247,2665,6,1,213.27
5248,2666,7,2,81.2
5249,2667,4,2,64.79
5250,2668,49,1,43.82
5251,2668,45,1,21.36
5252,2669,19,2,33.96
5253,2669,55,2,88.52
5254,2670,15,1,106.93
5255,2671,50,2,180.02
5256,2671,58,1,80
5257,2671,41,2,56.53
5258,2672,31,2,204.72
5259,2672,13,2,189.07
5260,2672,5,2,156.46
5261,2673,18,1,116.98
5262,2673,3,1,177.5
5263,2674,52,2,174.97
5264,2674,41,2,64.3
5265,2674,30,2,181.75
5266,2675,14,1,182.44
5267,2675,44,2,122.43
5268,2676,40,1,125.81
5269,2676,59,2,68.84
5270,2677,20,1,105.7
5271,2677,24,1,48.48
5272,2678,55,2,79.85
5273,2679,6,1,191.62
5274,2679,9,1,103.97
5275,2680,31,2,217.34
5276,2681,1,1,160.4
5277,2681,48,2,68.85
5278,2682,30,2,159.53
5279,2683,14,1,173.73
5280,2683,52,2,188.79
5281,2683,54,1,69.69
5282,2684,9,2,101.11
5283,2684,40,2,122.53
5284,2684,46,1,95.68
5285,2685,37,1,159.01
5286,2685,3,1,184.59
5287,2685,15,1,111.71
5288,2686,35,1,12.07
5289,2686,42,2,37.35
5290,2686,54,2,74.57
5291,2687,3,1,170.84
5292,2687,14,1,176.74
5293,2688,51,1,144.32
5294,2688,58,1,80.11
5295,2688,38,1,194.69
5296,2689,29,2,35.62
5297,2690,27,1,136.71
5298,2691,17,1,170.22
5299,2691,42,2,39.19
5300,2691,48,1,61.19
5301,2692,36,2,50.43
5302,2693,17,1,180.17
5303,2694,26,1,93.45
